time,close,open,high,low,VWAP,Volume,Volume MA
2019-02-27T00:00:00-05:00,3825,3816.7,3829.53,3814.28,3812.873055,831.997005,1059.540038
2019-02-27T01:00:00-05:00,3816.84,3824.29,3825.29,3813.12,3813.482979,676.571866,1037.385254
2019-02-27T02:00:00-05:00,3825.59,3816.4,3830,3815.93,3814.931027,999.506684,1027.875709
2019-02-27T03:00:00-05:00,3822,3825.61,3833.99,3822,3816.550009,1225.185331,1026.287083
2019-02-27T04:00:00-05:00,3822.79,3822,3828.26,3819.33,3817.336956,1076.252705,1002.547245
2019-02-27T05:00:00-05:00,3819.47,3822.12,3827.8,3815.5,3817.699643,1063.222184,967.0855337
2019-02-27T06:00:00-05:00,3826,3819.48,3826,3818.24,3818.090042,771.041514,934.3517875
2019-02-27T07:00:00-05:00,3821.15,3826,3833,3819.74,3818.592173,938.47175,915.6279018
2019-02-27T08:00:00-05:00,3823.45,3820.59,3838.85,3820.13,3819.375923,1182.584844,907.4301901
2019-02-27T09:00:00-05:00,3810.8,3822.52,3823.39,3788,3817.273302,2853.903378,998.0213422
2019-02-27T10:00:00-05:00,3807.04,3810.8,3814.03,3799.97,3816.565388,1205.01423,1013.567353
2019-02-27T11:00:00-05:00,3809.78,3807.69,3817,3801.82,3816.241635,842.866582,1007.648659
2019-02-27T12:00:00-05:00,3815.55,3809.76,3816.38,3807.62,3816.141952,616.818797,1005.799538
2019-02-27T13:00:00-05:00,3809.64,3815.03,3816,3804.13,3815.955241,585.780023,1003.396325
2019-02-27T14:00:00-05:00,3813.93,3809.64,3814.24,3806,3815.839232,508.700559,1000.935893
2019-02-27T15:00:00-05:00,3741.75,3813.24,3814.84,3677.17,3799.802058,5814.387077,1246.934226
2019-02-27T16:00:00-05:00,3770,3741.52,3770,3722.42,3795.981609,2358.754151,1330.553438
2019-02-27T17:00:00-05:00,3791.73,3768.25,3796.56,3756.54,3795.38089,1229.794969,1353.078169
2019-02-27T18:00:00-05:00,3818.07,3790.9,3826.34,3787.66,3796.391426,2079.341411,1398.819927
2019-02-27T19:00:00-05:00,3825.87,3818.04,3829.12,3809.88,3821.623333,1079.956244,1397.007565
2019-02-27T20:00:00-05:00,3826.11,3825.75,3833.95,3819,3823.941969,1038.426514,1407.329041
2019-02-27T21:00:00-05:00,3815.31,3826.1,3831.7,3814.68,3823.118069,683.176461,1407.65927
2019-02-27T22:00:00-05:00,3816.94,3815.33,3822.44,3810.21,3821.875396,651.293599,1390.248616
2019-02-27T23:00:00-05:00,3823.81,3818.28,3825.33,3814.87,3821.786921,678.486666,1362.913683
2019-02-28T00:00:00-05:00,3828.43,3823.67,3830,3822.1,3822.482548,659.026463,1342.052371
2019-02-28T01:00:00-05:00,3817.2,3829.02,3829.34,3816.11,3822.288026,663.370826,1322.059803
2019-02-28T02:00:00-05:00,3822.06,3817.16,3825,3811.01,3821.902147,826.752859,1324.84537
2019-02-28T03:00:00-05:00,3836.06,3823.07,3849.38,3822.06,3824.454002,1408.421611,1348.342863
2019-02-28T04:00:00-05:00,3837.23,3836.06,3849.44,3830.87,3827.674645,2152.322873,1396.829765
2019-02-28T05:00:00-05:00,3827.12,3837.23,3842.08,3819.69,3828.135866,3037.873268,1406.028259
2019-02-28T06:00:00-05:00,3833.82,3827.14,3838.66,3819.4,3828.373653,1359.281659,1413.741631
2019-02-28T07:00:00-05:00,3829.76,3833.46,3838.62,3824.67,3828.549389,1014.151983,1422.305901
2019-02-28T08:00:00-05:00,3829.5,3829.77,3833.61,3822.87,3828.554595,753.323611,1429.131141
2019-02-28T09:00:00-05:00,3831.79,3829.7,3836.84,3825.2,3828.73498,1135.947076,1456.639494
2019-02-28T10:00:00-05:00,3852.88,3831.36,3888,3763.87,3830.026862,4528.849351,1657.646934
2019-02-28T11:00:00-05:00,3834.48,3852.27,3873.54,3814.28,3831.415624,3218.401335,1527.847646
2019-02-28T12:00:00-05:00,3815.44,3834.43,3834.46,3794.44,3830.093997,2147.974657,1517.308672
2019-02-28T13:00:00-05:00,3832.14,3814.53,3836.12,3801.46,3829.801861,1203.69471,1516.003659
2019-02-28T14:00:00-05:00,3821.11,3832.13,3837.92,3810,3829.473302,1435.605823,1483.816879
2019-02-28T15:00:00-05:00,3821.1,3821.19,3829.79,3808.87,3829.145005,1056.112736,1482.624704
2019-02-28T16:00:00-05:00,3820.74,3822.02,3826.33,3815.23,3828.987365,589.327077,1460.169732
2019-02-28T17:00:00-05:00,3819.52,3820.39,3824.01,3805,3828.722181,662.069694,1459.114394
2019-02-28T18:00:00-05:00,3813.69,3819.52,3825.92,3811.49,3828.514654,578.113948,1455.455411
2019-02-28T19:00:00-05:00,3819.35,3814.26,3823.7,3813.01,3818.686667,645.72881,1453.817518
2019-02-28T20:00:00-05:00,3826.51,3819.92,3828.47,3814.21,3821.01128,731.496592,1457.441025
2019-02-28T21:00:00-05:00,3823.21,3826.75,3827.24,3821,3821.921722,661.69934,1457.357451
2019-02-28T22:00:00-05:00,3825.39,3823.21,3834.93,3823.03,3823.328946,644.13462,1448.226539
2019-02-28T23:00:00-05:00,3825,3825.39,3831.58,3822.27,3823.879778,614.886948,1408.549806
2019-03-01T00:00:00-05:00,3825.14,3825.02,3828.13,3822.55,3824.055843,476.925108,1324.779917
2019-03-01T01:00:00-05:00,3825.93,3824.7,3828.5,3823.8,3824.294795,506.216412,1198.197074
2019-03-01T02:00:00-05:00,3839.02,3825.49,3839.02,3823.4,3826.158996,1042.651961,1182.36559
2019-03-01T03:00:00-05:00,3833.79,3839.02,3839.55,3830.4,3827.741953,1232.405549,1193.278268
2019-03-01T04:00:00-05:00,3832.98,3833.28,3852.41,3829.88,3829.975711,1733.605374,1242.292356
2019-03-01T05:00:00-05:00,3830.52,3832.98,3836.67,3825,3830.06859,1164.093519,1243.699678
2019-03-01T06:00:00-05:00,3828.59,3831.1,3833.49,3824,3829.955108,850.263118,1059.770367
2019-03-01T07:00:00-05:00,3828.55,3828.58,3830.3,3822.64,3829.62938,1361.016713,966.9011354
2019-03-01T08:00:00-05:00,3834.92,3828.06,3837,3821,3829.750844,1159.022385,917.4535218
2019-03-01T09:00:00-05:00,3836.58,3835.05,3837,3819.7,3829.885692,1431.975398,928.8675562
2019-03-01T10:00:00-05:00,3828.54,3836.6,3838.93,3828,3829.996959,868.511576,900.5128439
2019-03-01T11:00:00-05:00,3838.45,3828.15,3848,3828.15,3830.717401,1456.235063,920.5189602
2019-03-01T12:00:00-05:00,3849.06,3838.45,3855,3838.05,3832.076577,1473.595188,964.7323658
2019-03-01T13:00:00-05:00,3849.79,3848.87,3853.54,3840,3832.808139,882.381951,975.7479786
2019-03-01T14:00:00-05:00,3845.01,3848.7,3851,3841.07,3833.302651,755.7702,984.6307912
2019-03-01T15:00:00-05:00,3842.8,3845,3849.88,3841,3833.673549,670.920864,985.8903939
2019-03-01T16:00:00-05:00,3849.93,3842.34,3853.05,3841,3834.007291,485.924962,973.6118124
2019-03-01T17:00:00-05:00,3829.32,3849.73,3857,3817,3834.034585,1403.651002,1010.709396
2019-03-01T18:00:00-05:00,3823,3829.41,3840,3819.37,3833.773036,921.459517,1024.57564
2019-03-01T19:00:00-05:00,3829.24,3822.17,3833.55,3817.5,3826.763333,656.849443,1026.673765
2019-03-01T20:00:00-05:00,3835.27,3828.36,3837.26,3825.25,3829.25538,490.390139,1027.347017
2019-03-01T21:00:00-05:00,3836.97,3835.01,3839.5,3833.57,3831.245507,420.12253,1023.042323
2019-03-01T22:00:00-05:00,3835.85,3836.95,3841.31,3833.71,3833.060902,730.378018,1007.428625
2019-03-01T23:00:00-05:00,3814.69,3834.99,3835.84,3800,3826.136525,1712.051195,1031.410908
2019-03-02T00:00:00-05:00,3814.89,3814.69,3824.1,3810.05,3824.061257,1078.656448,998.6634614
2019-03-02T01:00:00-05:00,3814.1,3814.89,3820,3812,3823.015253,695.884517,975.2530113
2019-03-02T02:00:00-05:00,3802.46,3814.91,3816.43,3791.95,3820.117918,1015.423816,983.5110462
2019-03-02T03:00:00-05:00,3806.98,3802.44,3809.81,3772.25,3813.975813,2369.077641,1033.914093
2019-03-02T04:00:00-05:00,3804.51,3806.96,3816.63,3801.07,3813.343222,976.469997,1024.786473
2019-03-02T05:00:00-05:00,3810.1,3804.51,3813,3802.03,3812.96992,824.526096,994.4140081
2019-03-02T06:00:00-05:00,3816.96,3810.14,3825.92,3808,3813.41867,1390.074308,1020.492145
2019-03-02T07:00:00-05:00,3815.73,3816.74,3824.61,3812.27,3813.623395,646.612314,980.0110073
2019-03-02T08:00:00-05:00,3821.12,3815.98,3830.75,3815.84,3814.108495,745.667828,943.6146393
2019-03-02T09:00:00-05:00,3813.09,3820.62,3827.7,3812.5,3814.245416,535.24608,926.2578457
2019-03-02T10:00:00-05:00,3812.13,3813.11,3828.09,3810.82,3814.389803,786.318133,927.7852424
2019-03-02T11:00:00-05:00,3812.29,3812.11,3824.3,3797.38,3814.182117,1095.082579,948.9933281
2019-03-02T12:00:00-05:00,3804.31,3810.95,3816.73,3802.11,3813.882932,784.50625,963.9223925
2019-03-02T13:00:00-05:00,3814.79,3804.31,3819.47,3802.37,3813.816306,703.192494,928.8994671
2019-03-02T14:00:00-05:00,3820.67,3815.47,3821.04,3813,3813.905047,361.724938,900.9127382
2019-03-02T15:00:00-05:00,3811.11,3820.49,3821.98,3806.65,3813.891198,387.156064,887.4280692
2019-03-02T16:00:00-05:00,3822.33,3811.13,3823.95,3809.62,3813.984377,368.901346,881.3536296
2019-03-02T17:00:00-05:00,3817.03,3822.45,3822.47,3813.47,3814.040304,290.342209,874.8646135
2019-03-02T18:00:00-05:00,3819.93,3817.03,3823.24,3817.01,3814.158304,381.183972,857.4049112
2019-03-02T19:00:00-05:00,3827,3819.97,3831.27,3818.72,3825.663333,832.822746,813.4434888
2019-03-02T20:00:00-05:00,3826.71,3827.62,3833.96,3824.47,3826.744807,550.806872,787.05101
2019-03-02T21:00:00-05:00,3821.3,3826.55,3829.46,3815.58,3825.468405,526.387116,778.5761399
2019-03-02T22:00:00-05:00,3824.75,3820.22,3825.26,3817.81,3824.979643,393.406669,747.4752826
2019-03-02T23:00:00-05:00,3821.78,3824.8,3829,3820.78,3824.806372,418.782081,649.9605046
2019-03-03T00:00:00-05:00,3825.22,3821.96,3825.72,3817.73,3824.509649,498.714687,626.0727391
2019-03-03T01:00:00-05:00,3824,3824.74,3827.77,3820.92,3824.461487,670.115666,618.3522176
2019-03-03T02:00:00-05:00,3825.14,3824.12,3833.44,3819.74,3824.771123,902.108013,593.9539028
2019-03-03T03:00:00-05:00,3820.8,3825.11,3835,3800,3823.564813,1164.599046,619.8532394
2019-03-03T04:00:00-05:00,3824.8,3820.72,3829,3816.05,3823.534388,722.024408,618.6710684
2019-03-03T05:00:00-05:00,3826.06,3824.05,3828.35,3821.65,3823.639148,408.2241,612.3199694
2019-03-03T06:00:00-05:00,3821,3826.46,3832,3817.89,3823.638447,587.909383,602.3995319
2019-03-03T07:00:00-05:00,3823.46,3821.95,3825.69,3814.54,3823.448003,659.073782,580.5990921
2019-03-03T08:00:00-05:00,3821.95,3824.28,3825,3793.33,3821.915422,1504.817089,616.614634
2019-03-03T09:00:00-05:00,3813.2,3821.95,3825,3809.78,3821.426495,885.477088,625.7288637
2019-03-03T10:00:00-05:00,3795.62,3813.22,3814.34,3792.22,3818.955693,1453.72663,680.3289483
2019-03-03T11:00:00-05:00,3803.08,3795.62,3810,3781.32,3816.831721,1383.425964,730.1424433
2019-03-03T12:00:00-05:00,3808.67,3803.08,3811.99,3801.63,3816.430105,605.202782,741.9575151
2019-03-03T13:00:00-05:00,3808.61,3809.04,3811,3801.39,3816.159266,418.935866,748.387198
2019-03-03T14:00:00-05:00,3808,3808.6,3809.98,3802.71,3815.990475,270.742428,742.8651208
2019-03-03T15:00:00-05:00,3814.57,3807.52,3816.68,3805.9,3815.907192,351.1392,718.7809435
2019-03-03T16:00:00-05:00,3808.51,3814.55,3815.44,3802,3815.752505,331.227069,707.8019533
2019-03-03T17:00:00-05:00,3803.48,3808.51,3811.5,3795.88,3815.458025,386.561457,700.8106704
2019-03-03T18:00:00-05:00,3807.75,3804.19,3809.82,3782.22,3814.722467,791.935268,720.7371003
2019-03-03T19:00:00-05:00,3827.81,3807.32,3830,3807.05,3821.62,1389.835716,769.2897821
2019-03-03T20:00:00-05:00,3824,3827.83,3830,3818.15,3822.509771,802.890923,784.4985939
2019-03-03T21:00:00-05:00,3810.38,3825.04,3827,3809.75,3820.540663,893.814439,795.6835325
2019-03-03T22:00:00-05:00,3799.63,3810.03,3813.38,3791,3814.65644,1363.528837,818.7545737
2019-03-03T23:00:00-05:00,3750.73,3798.67,3799.93,3740.19,3790.593269,3969.469352,958.998089
2019-03-04T00:00:00-05:00,3725.84,3750.8,3750.87,3699.5,3768.968064,4179.395839,1131.866661
2019-03-04T01:00:00-05:00,3738.98,3727.49,3739.58,3712.94,3764.417719,1690.252496,1195.96808
2019-03-04T02:00:00-05:00,3727,3738.96,3750.15,3725.84,3762.217335,1127.454371,1222.94533
2019-03-04T03:00:00-05:00,3718.77,3727,3733.05,3711.41,3759.505157,1088.064486,1244.394865
2019-03-04T04:00:00-05:00,3705.97,3717.83,3730,3702,3755.905615,1373.660905,1237.837056
2019-03-04T05:00:00-05:00,3701.34,3705.98,3710.4,3670.69,3746.263028,3307.649966,1358.9457
2019-03-04T06:00:00-05:00,3707.6,3700.02,3720,3691.16,3743.472805,1588.247255,1365.671731
2019-03-04T07:00:00-05:00,3700.01,3707.58,3716.91,3695.31,3741.427641,1247.011682,1358.851017
2019-03-04T08:00:00-05:00,3709.02,3700.01,3715.99,3690.16,3739.186913,1577.051493,1407.443452
2019-03-04T09:00:00-05:00,3717,3709.02,3719.05,3704.7,3737.970355,1276.983554,1450.345837
2019-03-04T10:00:00-05:00,3713.1,3717,3728,3707,3737.030692,1202.710456,1496.944238
2019-03-04T11:00:00-05:00,3724.06,3712.07,3730,3711.59,3736.544322,931.471994,1525.960878
2019-03-04T12:00:00-05:00,3722.64,3724.3,3735.14,3721.71,3736.189584,1061.679639,1562.483506
2019-03-04T13:00:00-05:00,3720.4,3722.36,3724.97,3708.1,3735.524716,1129.481394,1599.629503
2019-03-04T14:00:00-05:00,3718.17,3720.4,3723.96,3709,3735.151162,643.650579,1592.215269
2019-03-04T15:00:00-05:00,3714.79,3718.17,3733.06,3713.84,3734.790608,807.012391,1563.074103
2019-03-04T16:00:00-05:00,3715.01,3714.79,3723.25,3709,3734.394847,693.191458,1557.589129
2019-03-04T17:00:00-05:00,3704.98,3715.01,3720,3703.35,3733.919761,647.214278,1545.259121
2019-03-04T18:00:00-05:00,3715.3,3704.98,3719.53,3696.72,3733.413801,751.118157,1514.638587
2019-03-04T19:00:00-05:00,3719.42,3716.1,3724.69,3713.9,3719.336667,572.409465,1344.785593
2019-03-04T20:00:00-05:00,3714.57,3719.87,3725,3711.91,3718.245036,575.888869,1164.610244
2019-03-04T21:00:00-05:00,3704.96,3714.57,3722.85,3703.73,3714.324769,1181.086414,1139.15194
2019-03-04T22:00:00-05:00,3712.98,3704.07,3719,3703.55,3713.653484,863.840529,1125.971248
2019-03-04T23:00:00-05:00,3724,3713,3724,3711.46,3714.80172,730.643791,1108.100213
2019-03-05T00:00:00-05:00,3724.32,3723.99,3726,3718.34,3716.370979,945.037064,1086.669021
2019-03-05T01:00:00-05:00,3718.5,3724.32,3733.53,3717,3717.936406,1502.272316,996.4001389
2019-03-05T02:00:00-05:00,3729.2,3718.5,3731.25,3717.51,3719.123876,1102.406331,972.1080927
2019-03-05T03:00:00-05:00,3744.51,3729.19,3747,3728.15,3722.381729,1390.912678,979.3031425
2019-03-05T04:00:00-05:00,3737.76,3744.29,3746.99,3733.43,3724.192806,1056.166134,953.2588745
2019-03-05T05:00:00-05:00,3741,3738.04,3742.83,3729.01,3725.068644,692.635986,924.0414961
2019-03-05T06:00:00-05:00,3739.57,3741,3747,3735.73,3726.544425,1101.296522,918.9707994
2019-03-05T07:00:00-05:00,3752.69,3739.58,3760,3738.8,3729.985296,1965.174101,970.6559048
2019-03-05T08:00:00-05:00,3846.97,3752.65,3848.38,3748,3752.764238,5051.58189,1170.151017
2019-03-05T09:00:00-05:00,3824.39,3846.25,3846.97,3812,3762.249131,2710.887397,1249.221317
2019-03-05T10:00:00-05:00,3834.56,3824.33,3847.29,3820,3766.979949,1514.696965,1292.773637
2019-03-05T11:00:00-05:00,3841.22,3835,3877.1,3820.32,3778.006062,3711.125872,1437.979311
2019-03-05T12:00:00-05:00,3846.54,3839.86,3854.02,3830.39,3781.32523,1420.234278,1474.331452
2019-03-05T13:00:00-05:00,3847.13,3847.67,3851.36,3834.03,3783.239893,882.596163,1486.100546
2019-03-05T14:00:00-05:00,3855.71,3848.14,3865,3842.61,3785.461454,933.05253,1495.197265
2019-03-05T15:00:00-05:00,3848.05,3855.04,3861.77,3842.07,3787.375711,904.979669,1511.825775
2019-03-05T16:00:00-05:00,3845.26,3847.93,3851,3830.82,3789.008871,943.108249,1530.186744
2019-03-05T17:00:00-05:00,3847.4,3845.24,3850.68,3835,3789.887945,512.41713,1496.75328
2019-03-05T18:00:00-05:00,3857.73,3847.53,3860.34,3841.01,3791.225107,698.085819,1488.465544
2019-03-05T19:00:00-05:00,3835.93,3857.58,3870,3813.09,3839.673333,1974.067028,1550.636706
2019-03-05T20:00:00-05:00,3837.05,3835.68,3839.64,3820.33,3837.134602,1045.264279,1555.648067
2019-03-05T21:00:00-05:00,3841.36,3837.49,3843.2,3834.75,3837.547823,561.454527,1508.607177
2019-03-05T22:00:00-05:00,3826.67,3840.91,3844.26,3825,3836.582382,750.596914,1491.016707
2019-03-05T23:00:00-05:00,3834.23,3827.58,3838.94,3821.13,3835.782268,796.885229,1461.315334
2019-03-06T00:00:00-05:00,3834.79,3835.17,3848.43,3832,3836.104423,717.602766,1444.387166
2019-03-06T01:00:00-05:00,3851.6,3835.32,3855.74,3831.21,3837.442289,894.74349,1454.492541
2019-03-06T02:00:00-05:00,3851.92,3851.6,3858.51,3842.82,3839.135806,955.456442,1447.200537
2019-03-06T03:00:00-05:00,3841.3,3851.9,3852.43,3834.05,3839.473809,833.875499,1390.635607
2019-03-06T04:00:00-05:00,3853.93,3841.17,3857.89,3836.8,3840.540796,1011.350148,1188.62402
2019-03-06T05:00:00-05:00,3856,3853.93,3907,3843.52,3847.213023,2943.624086,1200.260854
2019-03-06T06:00:00-05:00,3862.55,3855.55,3866.76,3844.87,3848.396073,1528.39472,1200.945742
2019-03-06T07:00:00-05:00,3855.44,3862.55,3864,3852.96,3849.038976,1069.000128,1068.839455
2019-03-06T08:00:00-05:00,3849.99,3855.44,3861.87,3843,3849.241049,1281.118992,1061.88369
2019-03-06T09:00:00-05:00,3848.81,3849.99,3853.05,3829.39,3848.838926,1293.0264,1082.405202
2019-03-06T10:00:00-05:00,3862.6,3848.81,3863.8,3848.42,3849.331903,973.471389,1084.426145
2019-03-06T11:00:00-05:00,3873.06,3862.02,3874.99,3850,3850.52952,1440.648494,1111.209586
2019-03-06T12:00:00-05:00,3857.94,3874.41,3875.12,3854.08,3851.144517,1098.603696,1118.984359
2019-03-06T13:00:00-05:00,3862.83,3857.95,3862.84,3848.99,3851.337423,593.334394,1123.030222
2019-03-06T14:00:00-05:00,3855.5,3862.28,3863.48,3850,3851.487791,676.270202,1121.939441
2019-03-06T15:00:00-05:00,3853.24,3855.5,3859.37,3850.97,3851.576066,671.311287,1056.801654
2019-03-06T16:00:00-05:00,3858.41,3852.75,3865.09,3846.93,3851.705248,584.829902,1033.779935
2019-03-06T17:00:00-05:00,3865.41,3858.41,3867.99,3854,3851.940454,529.457788,1032.180098
2019-03-06T18:00:00-05:00,3861.84,3865.43,3868,3857.66,3852.175184,550.73103,1022.186804
2019-03-06T19:00:00-05:00,3875.55,3861.84,3883.03,3857,3871.86,1213.780154,1043.03155
2019-03-06T20:00:00-05:00,3879.56,3875.29,3902.94,3869.68,3878.775034,1588.152268,1086.559025
2019-03-06T21:00:00-05:00,3878.97,3879.58,3880.99,3868,3878.130706,842.038595,1083.923781
2019-03-06T22:00:00-05:00,3884.02,3878.96,3892.58,3872.51,3879.058241,849.560378,1078.628977
2019-03-06T23:00:00-05:00,3903.89,3883,3905,3881.88,3885.153428,2327.02925,1153.286665
2019-03-07T00:00:00-05:00,3876.55,3903.5,3905.4,3864.39,3884.461386,2010.226743,1203.230495
2019-03-07T01:00:00-05:00,3873.35,3876.56,3878.16,3854.7,3882.532973,1234.345269,1117.766554
2019-03-07T02:00:00-05:00,3880,3872.38,3881.25,3866.35,3882.086603,722.316978,1077.462667
2019-03-07T03:00:00-05:00,3863.98,3880.17,3880.2,3859,3881.147049,755.224001,1061.77386
2019-03-07T04:00:00-05:00,3856.4,3864.91,3864.93,3852.26,3879.338875,971.857525,1046.310787
2019-03-07T05:00:00-05:00,3861.11,3856.4,3863,3840.4,3876.685162,1520.01187,1057.660061
2019-03-07T06:00:00-05:00,3866.01,3860.15,3873.09,3857.54,3876.057858,837.576889,1050.865336
2019-03-07T07:00:00-05:00,3875.97,3866.01,3885.42,3857.32,3875.847143,1064.52828,1032.059325
2019-03-07T08:00:00-05:00,3873.02,3875.5,3883.86,3868,3875.786232,1174.884081,1035.873344
2019-03-07T09:00:00-05:00,3887.9,3873.02,3893,3859,3876.103312,1404.407656,1076.427007
2019-03-07T10:00:00-05:00,3876.95,3888.96,3898.83,3876,3876.755769,1684.707527,1126.848874
2019-03-07T11:00:00-05:00,3892.5,3876.54,3892.8,3876.54,3877.422394,1366.0767,1161.587144
2019-03-07T12:00:00-05:00,3879.91,3892.49,3899.13,3872.11,3877.775954,1283.538689,1196.522584
2019-03-07T13:00:00-05:00,3885.88,3879.53,3888.09,3877.03,3877.993347,875.587218,1213.829055
2019-03-07T14:00:00-05:00,3880.01,3886.63,3894.9,3879,3878.154803,590.985587,1215.841783
2019-03-07T15:00:00-05:00,3887.42,3880.01,3890,3875.3,3878.31059,638.891397,1187.097345
2019-03-07T16:00:00-05:00,3884.09,3887.73,3889.52,3875.86,3878.400106,469.6508,1131.172272
2019-03-07T17:00:00-05:00,3875.01,3883.81,3887.35,3868.35,3878.371593,493.740132,1113.757348
2019-03-07T18:00:00-05:00,3873.64,3875.01,3878.66,3862.32,3878.233145,536.139674,1098.086313
2019-03-07T19:00:00-05:00,3878.19,3873.63,3881.83,3862.7,3874.24,783.279542,1020.898828
2019-03-07T20:00:00-05:00,3868.98,3878.19,3886.11,3867,3874.133965,798.86751,960.3308662
2019-03-07T21:00:00-05:00,3876.6,3868.9,3884.41,3867.35,3874.817596,830.466981,940.1369518
2019-03-07T22:00:00-05:00,3873.94,3876.56,3881.91,3869,3874.851826,841.21758,946.0819819
2019-03-07T23:00:00-05:00,3886.25,3873.94,3891.04,3873.94,3877.115093,1111.047158,963.8731398
2019-03-08T00:00:00-05:00,3897.02,3885.3,3905.99,3882.4,3881.699627,1489.236818,989.7421044
2019-03-08T01:00:00-05:00,3913.47,3897.9,3930,3888,3891.120557,2847.331025,1056.108062
2019-03-08T02:00:00-05:00,3898.65,3913.98,3914,3888.56,3892.651025,1717.847828,1100.121609
2019-03-08T03:00:00-05:00,3882.6,3898.36,3899.88,3875,3891.890826,1306.156226,1112.203006
2019-03-08T04:00:00-05:00,3887.1,3883.5,3891.71,3873.18,3891.182452,1155.893471,1111.253476
2019-03-08T05:00:00-05:00,3910.34,3887.1,3911.71,3887.04,3892.056809,1026.400918,1092.353139
2019-03-08T06:00:00-05:00,3891.33,3910.11,3911.58,3889.15,3892.406377,982.767451,1057.256135
2019-03-08T07:00:00-05:00,3895,3891.39,3904,3884.1,3892.516875,889.488884,1033.426744
2019-03-08T08:00:00-05:00,3908.1,3894.82,3912.22,3889.24,3893.109016,927.199232,1015.609772
2019-03-08T09:00:00-05:00,3916,3908.7,3920,3900,3894.056226,881.93421,1015.927121
2019-03-08T10:00:00-05:00,3908.37,3916,3916.89,3904.26,3894.798855,868.430311,1029.799357
2019-03-08T11:00:00-05:00,3906.81,3908.37,3914.01,3898.8,3895.556016,1272.340162,1061.471796
2019-03-08T12:00:00-05:00,3912.07,3907.52,3918.97,3900.02,3896.899551,1970.286062,1136.503559
2019-03-08T13:00:00-05:00,3913.18,3913.7,3920.03,3908.5,3898.064337,1595.814273,1191.607266
2019-03-08T14:00:00-05:00,3920.43,3911.45,3921,3908.81,3899.105219,1374.511752,1233.52587
2019-03-08T15:00:00-05:00,3915.07,3920.44,3932,3904.06,3899.853136,1073.373822,1248.030584
2019-03-08T16:00:00-05:00,3884.19,3914.44,3917.04,3883.07,3899.634903,1154.047572,1265.789587
2019-03-08T17:00:00-05:00,3851.35,3884.19,3884.19,3800,3890.8334,5185.643706,1483.548423
2019-03-08T18:00:00-05:00,3864.89,3850.01,3874.18,3843.7,3888.553969,2646.784098,1573.826749
2019-03-08T19:00:00-05:00,3875.84,3864.88,3887.88,3854.75,3872.823333,1769.699962,1606.759389
2019-03-08T20:00:00-05:00,3880.46,3875.32,3890,3873.52,3875.983005,1046.411942,1584.618145
2019-03-08T21:00:00-05:00,3884.99,3880.67,3889.36,3871.48,3877.26934,775.024982,1481.002843
2019-03-08T22:00:00-05:00,3876.8,3884.56,3886.18,3875.16,3877.65876,812.474496,1435.734177
2019-03-08T23:00:00-05:00,3880.26,3876.8,3881.22,3866.8,3877.433959,738.416117,1407.347171
2019-03-09T00:00:00-05:00,3885.9,3881.2,3886.8,3877.65,3878.241879,797.66703,1389.435849
2019-03-09T01:00:00-05:00,3909.63,3885.22,3915,3885.05,3883.36159,1530.802937,1414.65595
2019-03-09T02:00:00-05:00,3915.69,3910.79,3938.99,3906.13,3891.512631,2117.451662,1471.390161
2019-03-09T03:00:00-05:00,3920,3916,3924.22,3907.02,3894.680277,1355.874786,1494.709456
2019-03-09T04:00:00-05:00,3916.26,3918.96,3927.09,3910.04,3897.018147,1231.331305,1509.916059
2019-03-09T05:00:00-05:00,3907,3916.24,3923.48,3906,3897.7888,652.890207,1498.463859
2019-03-09T06:00:00-05:00,3913.34,3906.47,3920.46,3905.53,3898.726443,836.241467,1496.854417
2019-03-09T07:00:00-05:00,3924.44,3914.76,3928.44,3913.73,3900.074278,832.263987,1474.850608
2019-03-09T08:00:00-05:00,3921.96,3924.44,3945,3910,3902.844589,1760.726097,1464.37261
2019-03-09T09:00:00-05:00,3945.15,3921.02,3949.69,3916.11,3906.326274,1846.319184,1476.897856
2019-03-09T10:00:00-05:00,3950,3945.17,3966,3934.35,3912.496553,2969.268882,1556.635712
2019-03-09T11:00:00-05:00,3923.07,3950.75,3971.75,3918.4,3915.326722,2660.91211,1636.012626
2019-03-09T12:00:00-05:00,3914.14,3923.07,3926.61,3890,3914.807948,2701.314449,1713.37597
2019-03-09T13:00:00-05:00,3929.6,3914.16,3933.3,3910.25,3915.168259,1033.614776,1505.774524
2019-03-09T14:00:00-05:00,3928.58,3929.57,3935.03,3919.1,3915.444131,624.932272,1404.681932
2019-03-09T15:00:00-05:00,3913.36,3928.06,3930.04,3910.72,3915.504255,666.11777,1349.502823
2019-03-09T16:00:00-05:00,3915.56,3913.36,3923.95,3911.84,3915.531562,495.458338,1321.955143
2019-03-09T17:00:00-05:00,3924.04,3914.41,3931.97,3906.36,3915.677292,833.874319,1324.89761
2019-03-09T18:00:00-05:00,3943.04,3925.64,3946.45,3923.75,3916.31178,890.658576,1328.806814
2019-03-09T19:00:00-05:00,3928.83,3943.43,3943.43,3921.45,3931.236667,1074.768398,1345.624428
2019-03-09T20:00:00-05:00,3937.04,3929.45,3940,3925.89,3932.67135,940.989373,1352.790545
2019-03-09T21:00:00-05:00,3928.7,3937.9,3938.27,3923.01,3931.833595,917.646614,1322.132729
